LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.0022,0.6,0.1,2660.506105255221,0.6289308176100629,159,100,59,0.3734975111017595,3676.338358208955,2860.506105255221,176,10.643660708
0.0022,0.6,0.125,3378.4327036409823,0.6289308176100629,159,100,59,0.4302764192435611,4878.089651741293,3578.4327036409823,176,10.539727041999999
0.0022,0.6,0.15,4176.0542353257115,0.6289308176100629,159,100,59,0.450279704199778,6159.139950248756,4376.0542353257115,176,10.544837
0.0022,0.65,0.05,2339.9396120297292,0.6598984771573604,197,130,67,0.13948891754071993,2719.849612029729,2539.9396120297292,221,10.536867625
0.0022,0.65,0.075,6943.8572214146125,0.6598984771573604,197,130,67,0.18474598714119675,8080.307221414613,7143.8572214146125,221,12.089424291
0.0022,0.65,0.1,14016.533645184834,0.6598984771573604,197,130,67,0.2563276812906413,17382.513645184834,14216.533645184834,221,10.534001042
0.0022,0.65,0.125,21952.21168478069,0.6598984771573604,197,130,67,0.33739150924871375,28577.011684780697,22152.21168478069,221,11.086402125
0.0022,0.65,0.15,29190.544232924964,0.6598984771573604,197,130,67,0.39424676717907864,38366.724232924964,29390.544232924964,221,10.820485375
0.0024,0.45,0.05,285.03999999999996,0.5882352941176471,34,20,14,0.15279351886832057,485.03999999999996,485.03999999999996,36,10.681934291
0.0024,0.45,0.075,504.26,0.5882352941176471,34,20,14,0.22680769230769218,704.26,704.26,36,10.844416
0.0024,0.45,0.1,706.6000000000001,0.5882352941176471,34,20,14,0.2969517148811416,906.6000000000001,906.6000000000001,36,10.887438291
0.0024,0.45,0.125,840.8699999999999,0.5882352941176471,34,20,14,0.36227973210221726,1040.87,1040.87,36,10.66358175
0.0024,0.45,0.15,995.2599999999998,0.5882352941176471,34,20,14,0.423275005270608,1195.2599999999998,1195.2599999999998,36,10.282294834
0.0024,0.5,0.05,398.37999999999965,0.5925925925925926,54,32,22,0.21469928349135137,629.5799999999997,598.3799999999997,59,10.350496625
0.0024,0.5,0.075,737.8500000000001,0.5925925925925926,54,32,22,0.30751173708920176,1021.7200000000001,937.8500000000001,59,12.030206375
0.0024,0.5,0.1,938.1399999999999,0.5925925925925926,54,32,22,0.39246434773456845,1275.7799999999997,1138.1399999999999,59,11.050458625
0.0024,0.5,0.125,1126.3899999999999,0.5925925925925926,54,32,22,0.466616671211708,1491.61,1326.3899999999999,59,10.656979958
0.0024,0.5,0.15,37.100000000000165,0.5,16,8,8,0.5359442585089932,510.93000000000006,237.10000000000016,59,10.483025584
0.0024,0.55,0.05,844.2905970149254,0.6341463414634146,82,52,30,0.14631214714988178,1146.7205970149255,1044.2905970149254,91,10.493924917
0.0024,0.55,0.075,1797.0029353233829,0.6341463414634146,82,52,30,0.23036502705055648,2313.552935323383,1997.0029353233829,91,10.540407375000001
0.0024,0.55,0.1,3102.2858208955213,0.6341463414634146,82,52,30,0.310990952406446,3887.3858208955216,3302.2858208955213,91,10.901171667
0.0024,0.55,0.125,4456.048358208955,0.6341463414634146,82,52,30,0.37688967326939604,5481.438358208954,4656.048358208955,91,12.001322625
0.0024,0.55,0.15,5143.2297512437835,0.6341463414634146,82,52,30,0.42669531028332847,6290.459751243783,5343.2297512437835,91,10.611625834
0.0024,0.6,0.05,433.6636815920399,0.5876288659793815,97,57,40,0.16628644756540967,695.8936815920399,633.6636815920399,108,10.980406125
0.0024,0.6,0.075,765.7322885572139,0.5876288659793815,97,57,40,0.24240043512419152,1164.612288557214,965.7322885572139,108,10.892533958
0.0024,0.6,0.1,1118.8509950248756,0.5876288659793815,97,57,40,0.30788823711021923,1725.8809950248756,1318.8509950248756,108,10.77285525
0.0024,0.6,0.125,1523.3387064676622,0.5876288659793815,97,57,40,0.36390304153157343,2335.398706467662,1723.3387064676622,108,10.778509666
